Variable,Bin,Points
PREV_AMT_DOWN_PAYMENT_MEAN,Missing,7.3875093272873205
PREV_DAYS_DECISION_MEAN,"(-inf, -1817.95)",8.030903469317284
PREV_DAYS_DECISION_MEAN,"[-1817.95, -1333.85)",8.494373518594124
PREV_DAYS_DECISION_MEAN,"[-1333.85, -1176.06)",8.685961262432443
PREV_DAYS_DECISION_MEAN,"[-1176.06, -1034.15)",8.083836056356013
PREV_DAYS_DECISION_MEAN,"[-1034.15, -918.74)",7.7603273645242385
PREV_DAYS_DECISION_MEAN,"[-918.74, -770.65)",7.523882887477143
PREV_DAYS_DECISION_MEAN,"[-770.65, -606.54)",7.2707038267768125
PREV_DAYS_DECISION_MEAN,"[-606.54, -530.12)",7.052918723432807
PREV_DAYS_DECISION_MEAN,"[-530.12, -375.53)",6.694859860604744
PREV_DAYS_DECISION_MEAN,"[-375.53, -314.79)",6.182030834685589
PREV_DAYS_DECISION_MEAN,"[-314.79, inf)",5.940720292052406
PREV_DAYS_DECISION_MEAN,Special,7.3875093272873205
PREV_DAYS_DECISION_MEAN,Missing,7.3875093272873205
PREV_DAYS_DECISION_MIN,"(-inf, -2763.50)",5.314304426530812
PREV_DAYS_DECISION_MIN,"[-2763.50, -2644.50)",5.932457315510846
PREV_DAYS_DECISION_MIN,"[-2644.50, -2465.50)",6.122130154077413
PREV_DAYS_DECISION_MIN,"[-2465.50, -2040.50)",6.360527417136564
PREV_DAYS_DECISION_MIN,"[-2040.50, -1822.50)",6.7557193126459145
PREV_DAYS_DECISION_MIN,"[-1822.50, -1122.50)",7.215167845141234
PREV_DAYS_DECISION_MIN,"[-1122.50, -756.50)",8.226798256957037
PREV_DAYS_DECISION_MIN,"[-756.50, -592.50)",8.979176857469342
PREV_DAYS_DECISION_MIN,"[-592.50, -314.50)",9.010247327648518
PREV_DAYS_DECISION_MIN,"[-314.50, inf)",9.372566727172195
PREV_DAYS_DECISION_MIN,Special,7.3875093272873205
PREV_DAYS_DECISION_MIN,Missing,7.3875093272873205
PREV_CNT_PAYMENT_MEAN,"(-inf, 5.55)",-0.9408067633305786
PREV_CNT_PAYMENT_MEAN,"[5.55, 6.04)",4.724466440634271
PREV_CNT_PAYMENT_MEAN,"[6.04, 8.19)",15.308175037048674
PREV_CNT_PAYMENT_MEAN,"[8.19, 10.13)",16.072315393785566
PREV_CNT_PAYMENT_MEAN,"[10.13, 11.90)",21.188328018025675
PREV_CNT_PAYMENT_MEAN,"[11.90, 17.80)",8.099208276683218
PREV_CNT_PAYMENT_MEAN,"[17.80, 19.69)",4.028939128714713
PREV_CNT_PAYMENT_MEAN,"[19.69, 24.05)",0.9966386488015901
PREV_CNT_PAYMENT_MEAN,"[24.05, inf)",-10.891071794352367
PREV_CNT_PAYMENT_MEAN,Special,7.3875093272873205
PREV_CNT_PAYMENT_MEAN,Missing,7.3875093272873205
PREV_CNT_PAYMENT_SUM,"(-inf, 8.50)",7.154990019237125
PREV_CNT_PAYMENT_SUM,"[8.50, 14.50)",7.2613664452707045
PREV_CNT_PAYMENT_SUM,"[14.50, 36.50)",7.537704004046001
PREV_CNT_PAYMENT_SUM,"[36.50, 46.50)",7.8123956635396965
PREV_CNT_PAYMENT_SUM,"[46.50, 59.50)",7.533629875321858
PREV_CNT_PAYMENT_SUM,"[59.50, 93.50)",7.405748037394103
PREV_CNT_PAYMENT_SUM,"[93.50, 118.50)",7.318247901877312
PREV_CNT_PAYMENT_SUM,"[118.50, 173.50)",7.1795505499148575
PREV_CNT_PAYMENT_SUM,"[173.50, inf)",6.681232105043381
PREV_CNT_PAYMENT_SUM,Special,7.3875093272873205
PREV_CNT_PAYMENT_SUM,Missing,7.3875093272873205
PREV_APP_CREDIT_RATIO_MEAN,"(-inf, 0.73)",6.228783003246093
PREV_APP_CREDIT_RATIO_MEAN,"[0.73, 0.84)",0.9229607368270392
PREV_APP_CREDIT_RATIO_MEAN,"[0.84, 0.90)",-4.310660219374898
PREV_APP_CREDIT_RATIO_MEAN,"[0.90, 0.92)",-1.5042466629260858
PREV_APP_CREDIT_RATIO_MEAN,"[0.92, 0.93)",-0.7788907497687223
PREV_APP_CREDIT_RATIO_MEAN,"[0.93, 0.95)",3.347137872428565
PREV_APP_CREDIT_RATIO_MEAN,"[0.95, 0.96)",4.357428193458914
PREV_APP_CREDIT_RATIO_MEAN,"[0.96, 0.98)",9.404556812798393
PREV_APP_CREDIT_RATIO_MEAN,"[0.98, 1.00)",10.170307707313363
PREV_APP_CREDIT_RATIO_MEAN,"[1.00, 1.03)",11.92958926966968
PREV_APP_CREDIT_RATIO_MEAN,"[1.03, 1.06)",13.279605157949526
PREV_APP_CREDIT_RATIO_MEAN,"[1.06, 1.18)",17.018735237083554
PREV_APP_CREDIT_RATIO_MEAN,"[1.18, inf)",20.739960680958
PREV_APP_CREDIT_RATIO_MEAN,Special,7.3875093272873205
PREV_APP_CREDIT_RATIO_MEAN,Missing,7.3875093272873205
PREV_APP_CREDIT_RATIO_MAX,"(-inf, 0.90)",6.528406989552901
PREV_APP_CREDIT_RATIO_MAX,"[0.90, 1.00)",6.939664872083698
PREV_APP_CREDIT_RATIO_MAX,"[1.00, 1.03)",6.9621365114096925
PREV_APP_CREDIT_RATIO_MAX,"[1.03, 1.06)",7.333169157521352
PREV_APP_CREDIT_RATIO_MAX,"[1.06, 1.11)",7.461599980967968
PREV_APP_CREDIT_RATIO_MAX,"[1.11, 1.14)",7.723883992389507
PREV_APP_CREDIT_RATIO_MAX,"[1.14, 1.25)",7.741493083346463
PREV_APP_CREDIT_RATIO_MAX,"[1.25, 1.43)",8.073389858027145
PREV_APP_CREDIT_RATIO_MAX,"[1.43, inf)",8.418694056966638
PREV_APP_CREDIT_RATIO_MAX,Special,7.3875093272873205
PREV_APP_CREDIT_RATIO_MAX,Missing,7.3875093272873205
PREV_REFUSED_COUNT,"(-inf, 0.50)",12.188264997879095
PREV_REFUSED_COUNT,"[0.50, 1.50)",3.951536698031507
PREV_REFUSED_COUNT,"[1.50, 3.50)",-2.600583127623466
PREV_REFUSED_COUNT,"[3.50, inf)",-11.22908928394768
PREV_REFUSED_COUNT,Special,7.3875093272873205
PREV_REFUSED_COUNT,Missing,7.3875093272873205
INST_PAYMENT_DIFF_MEAN,"(-inf, -1429.26)",17.941900677692708
INST_PAYMENT_DIFF_MEAN,"[-1429.26, 15.31)",10.389800577746206
INST_PAYMENT_DIFF_MEAN,"[15.31, 196.10)",8.253920550951346
INST_PAYMENT_DIFF_MEAN,"[196.10, 424.98)",4.354171732789974
INST_PAYMENT_DIFF_MEAN,"[424.98, 869.20)",0.6308017677338142
INST_PAYMENT_DIFF_MEAN,"[869.20, 1720.58)",-1.0744756123936137
INST_PAYMENT_DIFF_MEAN,"[1720.58, inf)",-3.549339066104202
INST_PAYMENT_DIFF_MEAN,Special,7.3875093272873205
INST_PAYMENT_DIFF_MEAN,Missing,7.3875093272873205
INST_PAYMENT_DIFF_SUM,"(-inf, -19983.64)",6.0084576661551905
INST_PAYMENT_DIFF_SUM,"[-19983.64, 2182.43)",7.014967918008744
INST_PAYMENT_DIFF_SUM,"[2182.43, 9843.50)",8.150868723312604
INST_PAYMENT_DIFF_SUM,"[9843.50, 40702.05)",8.294084852530638
INST_PAYMENT_DIFF_SUM,"[40702.05, inf)",8.337625798981902
INST_PAYMENT_DIFF_SUM,Special,7.3875093272873205
INST_PAYMENT_DIFF_SUM,Missing,7.3875093272873205
INST_PAYMENT_DIFF_MAX,"(-inf, 181.73)",6.2930627713170475
INST_PAYMENT_DIFF_MAX,"[181.73, 8812.64)",8.992774002154828
INST_PAYMENT_DIFF_MAX,"[8812.64, 12261.04)",9.41011943492608
INST_PAYMENT_DIFF_MAX,"[12261.04, 29529.34)",8.839679436123019
INST_PAYMENT_DIFF_MAX,"[29529.34, inf)",8.297558701244926
INST_PAYMENT_DIFF_MAX,Special,7.3875093272873205
INST_PAYMENT_DIFF_MAX,Missing,7.3875093272873205
INST_PAYMENT_RATIO_MEAN,"(-inf, 0.80)",6.103810573901637
INST_PAYMENT_RATIO_MEAN,"[0.80, 0.90)",6.6040717829226345
INST_PAYMENT_RATIO_MEAN,"[0.90, 0.94)",6.72420610970912
INST_PAYMENT_RATIO_MEAN,"[0.94, 0.96)",7.1374081871880115
INST_PAYMENT_RATIO_MEAN,"[0.96, 0.98)",7.285190552572079
INST_PAYMENT_RATIO_MEAN,"[0.98, 1.06)",7.641298047720754
INST_PAYMENT_RATIO_MEAN,"[1.06, inf)",8.185911424379231
INST_PAYMENT_RATIO_MEAN,Special,7.3875093272873205
INST_PAYMENT_RATIO_MEAN,Missing,7.3875093272873205
INST_PAYMENT_RATIO_MIN,"(-inf, 0.11)",8.122203113632473
INST_PAYMENT_RATIO_MIN,"[0.11, 1.00)",7.83332484991484
INST_PAYMENT_RATIO_MIN,"[1.00, inf)",6.891429534221354
INST_PAYMENT_RATIO_MIN,Special,7.3875093272873205
INST_PAYMENT_RATIO_MIN,Missing,7.3875093272873205
INST_DPD_MEAN,"(-inf, 0.02)",13.387392386309038
INST_DPD_MEAN,"[0.02, 0.08)",10.877189355933872
INST_DPD_MEAN,"[0.08, 0.18)",6.65500697946289
INST_DPD_MEAN,"[0.18, 0.40)",5.008916974969081
INST_DPD_MEAN,"[0.40, 0.80)",1.1403513144664443
INST_DPD_MEAN,"[0.80, 2.15)",-1.5233136483171146
INST_DPD_MEAN,"[2.15, inf)",-5.620696855098903
INST_DPD_MEAN,Special,7.3875093272873205
INST_DPD_MEAN,Missing,7.3875093272873205
INST_DPD_MAX,"(-inf, 0.50)",11.57931939344751
INST_DPD_MAX,"[0.50, 1.50)",7.26066982488557
INST_DPD_MAX,"[1.50, 3.50)",6.333274996204043
INST_DPD_MAX,"[3.50, 6.50)",4.3181040601339475
INST_DPD_MAX,"[6.50, 32.50)",2.5877449525562626
INST_DPD_MAX,"[32.50, inf)",0.1361040662200903
INST_DPD_MAX,Special,7.3875093272873205
INST_DPD_MAX,Missing,7.3875093272873205
INST_DPD_SUM,"(-inf, 1.50)",8.279485499143124
INST_DPD_SUM,"[1.50, 6.50)",6.941109911894365
INST_DPD_SUM,"[6.50, 10.50)",6.7997867096734925
INST_DPD_SUM,"[10.50, 27.50)",6.455829070067086
INST_DPD_SUM,"[27.50, 149.50)",6.143389158952907
INST_DPD_SUM,"[149.50, inf)",6.081233103668819
INST_DPD_SUM,Special,7.3875093272873205
INST_DPD_SUM,Missing,7.3875093272873205
INST_AMT_PAYMENT_SUM,"(-inf, 45945.88)",-6.75243916002428
INST_AMT_PAYMENT_SUM,"[45945.88, 75351.87)",-1.8123913368498865
INST_AMT_PAYMENT_SUM,"[75351.87, 105386.04)",1.361417254272943
INST_AMT_PAYMENT_SUM,"[105386.04, 143928.30)",4.572205957167705
INST_AMT_PAYMENT_SUM,"[143928.30, 209543.17)",6.659357753078293
INST_AMT_PAYMENT_SUM,"[209543.17, 347800.48)",9.085184121069371
INST_AMT_PAYMENT_SUM,"[347800.48, 436818.06)",11.650166308222822
INST_AMT_PAYMENT_SUM,"[436818.06, 552972.28)",13.407955275317477
INST_AMT_PAYMENT_SUM,"[552972.28, inf)",10.826464093683823
INST_AMT_PAYMENT_SUM,Special,7.3875093272873205
INST_AMT_PAYMENT_SUM,Missing,7.3875093272873205
INST_AMT_PAYMENT_MEAN,"(-inf, 4049.12)",3.933679202043465
INST_AMT_PAYMENT_MEAN,"[4049.12, 5508.88)",5.280705496841888
INST_AMT_PAYMENT_MEAN,"[5508.88, 6743.40)",5.7369672318398734
INST_AMT_PAYMENT_MEAN,"[6743.40, 8666.72)",6.801568433124967
INST_AMT_PAYMENT_MEAN,"[8666.72, 10312.22)",7.554383144996589
INST_AMT_PAYMENT_MEAN,"[10312.22, 12075.80)",7.82067377611436
INST_AMT_PAYMENT_MEAN,"[12075.80, 23404.85)",7.981553968202999
INST_AMT_PAYMENT_MEAN,"[23404.85, 51995.99)",8.606582413651008
INST_AMT_PAYMENT_MEAN,"[51995.99, inf)",9.307950204830355
INST_AMT_PAYMENT_MEAN,Special,7.3875093272873205
INST_AMT_PAYMENT_MEAN,Missing,7.3875093272873205
INST_AMT_INSTALMENT_SUM,"(-inf, 46016.21)",-0.37882314998915767
INST_AMT_INSTALMENT_SUM,"[46016.21, 71716.05)",2.233188943930141
INST_AMT_INSTALMENT_SUM,"[71716.05, 105597.59)",3.7054742046671842
INST_AMT_INSTALMENT_SUM,"[105597.59, 135395.44)",5.695339245597298
INST_AMT_INSTALMENT_SUM,"[135395.44, 170470.20)",6.3718134807173055
INST_AMT_INSTALMENT_SUM,"[170470.20, 209544.12)",7.339810613622099
INST_AMT_INSTALMENT_SUM,"[209544.12, 340229.80)",7.970308474222332
INST_AMT_INSTALMENT_SUM,"[340229.80, 440001.38)",9.38022238252377
INST_AMT_INSTALMENT_SUM,"[440001.38, 582698.66)",10.891163281268003
INST_AMT_INSTALMENT_SUM,"[582698.66, 2427026.38)",9.306667522131384
INST_AMT_INSTALMENT_SUM,"[2427026.38, inf)",8.097442915710673
INST_AMT_INSTALMENT_SUM,Special,7.3875093272873205
INST_AMT_INSTALMENT_SUM,Missing,7.3875093272873205
INST_AMT_INSTALMENT_MEAN,"(-inf, 4401.98)",7.330152741274179
INST_AMT_INSTALMENT_MEAN,"[4401.98, 6081.47)",7.353456744988149
INST_AMT_INSTALMENT_MEAN,"[6081.47, 7000.22)",7.358958471663129
INST_AMT_INSTALMENT_MEAN,"[7000.22, 9078.90)",7.376415806965296
INST_AMT_INSTALMENT_MEAN,"[9078.90, 11702.72)",7.390413624372075
INST_AMT_INSTALMENT_MEAN,"[11702.72, 13074.63)",7.393361456943158
INST_AMT_INSTALMENT_MEAN,"[13074.63, 23470.97)",7.399257345505086
INST_AMT_INSTALMENT_MEAN,"[23470.97, 48548.33)",7.406717043571126
INST_AMT_INSTALMENT_MEAN,"[48548.33, inf)",7.415495375679143
INST_AMT_INSTALMENT_MEAN,Special,7.3875093272873205
INST_AMT_INSTALMENT_MEAN,Missing,7.3875093272873205
POS_COUNT,"(-inf, 13.50)",-1.7989399797676988
POS_COUNT,"[13.50, 16.50)",-0.7820882568942409
POS_COUNT,"[16.50, 22.50)",6.061629676822044
POS_COUNT,"[22.50, 25.50)",8.265983378212141
POS_COUNT,"[25.50, 31.50)",11.473891119692844
POS_COUNT,"[31.50, 48.50)",14.505614484191291
POS_COUNT,"[48.50, 73.50)",20.7134478753705
POS_COUNT,"[73.50, inf)",14.275997076723005
POS_COUNT,Special,7.3875093272873205
POS_COUNT,Missing,7.3875093272873205
POS_MONTHS_BALANCE_MEAN,"(-inf, -69.45)",7.504104541556521
POS_MONTHS_BALANCE_MEAN,"[-69.45, -56.00)",7.889671810760718
POS_MONTHS_BALANCE_MEAN,"[-56.00, -44.71)",8.079442066719645
POS_MONTHS_BALANCE_MEAN,"[-44.71, -36.35)",8.114470565903368
POS_MONTHS_BALANCE_MEAN,"[-36.35, -32.32)",8.384576127670071
POS_MONTHS_BALANCE_MEAN,"[-32.32, -27.19)",7.723871226390802
POS_MONTHS_BALANCE_MEAN,"[-27.19, -23.52)",7.361431750709546
POS_MONTHS_BALANCE_MEAN,"[-23.52, -18.08)",7.094432065395264
POS_MONTHS_BALANCE_MEAN,"[-18.08, -10.79)",6.696611324868472
POS_MONTHS_BALANCE_MEAN,"[-10.79, -7.44)",6.321764758377313
POS_MONTHS_BALANCE_MEAN,"[-7.44, inf)",6.147122587505488
POS_MONTHS_BALANCE_MEAN,Special,7.3875093272873205
POS_MONTHS_BALANCE_MEAN,Missing,7.3875093272873205
POS_MONTHS_BALANCE_MIN,"(-inf, -91.50)",11.385805408963272
POS_MONTHS_BALANCE_MIN,"[-91.50, -84.50)",10.125450078326473
POS_MONTHS_BALANCE_MIN,"[-84.50, -67.50)",9.338672919742512
POS_MONTHS_BALANCE_MIN,"[-67.50, -59.50)",8.27446041990431
POS_MONTHS_BALANCE_MIN,"[-59.50, -36.50)",7.539676529599526
POS_MONTHS_BALANCE_MIN,"[-36.50, -24.50)",5.461743186113279
POS_MONTHS_BALANCE_MIN,"[-24.50, -19.50)",4.084669664966312
POS_MONTHS_BALANCE_MIN,"[-19.50, inf)",4.010391728123764
POS_MONTHS_BALANCE_MIN,Special,7.3875093272873205
POS_MONTHS_BALANCE_MIN,Missing,7.3875093272873205
POS_SK_DPD_DEF_MEAN,"(-inf, 0.02)",8.226809899185938
POS_SK_DPD_DEF_MEAN,"[0.02, 0.21)",4.8656847571441375
POS_SK_DPD_DEF_MEAN,"[0.21, inf)",-1.4273451129210155
POS_SK_DPD_DEF_MEAN,Special,7.3875093272873205
POS_SK_DPD_DEF_MEAN,Missing,7.3875093272873205
POS_SK_DPD_DEF_MAX,"(-inf, 2.50)",7.7384936781840645
POS_SK_DPD_DEF_MAX,"[2.50, inf)",3.914343894272581
POS_SK_DPD_DEF_MAX,Special,7.3875093272873205
POS_SK_DPD_DEF_MAX,Missing,7.3875093272873205
CC_AMT_BALANCE_MEAN,"(-inf, 28.06)",6.789079010686257
CC_AMT_BALANCE_MEAN,"[28.06, 32490.17)",7.1369274888599525
CC_AMT_BALANCE_MEAN,"[32490.17, 85006.08)",7.725133927820876
CC_AMT_BALANCE_MEAN,"[85006.08, inf)",8.098459628837857
CC_AMT_BALANCE_MEAN,Special,7.3875093272873205
CC_AMT_BALANCE_MEAN,Missing,7.3875093272873205
CC_AMT_BALANCE_MAX,"(-inf, 30492.16)",5.0725862179308026
CC_AMT_BALANCE_MAX,"[30492.16, 128381.13)",8.011996564813394
CC_AMT_BALANCE_MAX,"[128381.13, 229839.55)",8.984193608746725
CC_AMT_BALANCE_MAX,"[229839.55, inf)",9.81843175747255
CC_AMT_BALANCE_MAX,Special,7.3875093272873205
CC_AMT_BALANCE_MAX,Missing,7.3875093272873205
CC_UTILIZATION_MEAN,"(-inf, 0.12)",9.61545656132197
CC_UTILIZATION_MEAN,"[0.12, 0.55)",7.437831288363938
CC_UTILIZATION_MEAN,"[0.55, inf)",4.231023868497423
CC_UTILIZATION_MEAN,Special,7.3875093272873205
CC_UTILIZATION_MEAN,Missing,7.3875093272873205
CC_UTILIZATION_MAX,"(-inf, 0.91)",22.095281026474265
CC_UTILIZATION_MAX,"[0.91, 1.04)",-0.03054114073375036
CC_UTILIZATION_MAX,"[1.04, inf)",-11.751295776274176
CC_UTILIZATION_MAX,Special,7.3875093272873205
CC_UTILIZATION_MAX,Missing,7.3875093272873205
CC_AMT_DRAWINGS_CURRENT_SUM,"(-inf, 42750.25)",-3.1882131791684882
CC_AMT_DRAWINGS_CURRENT_SUM,"[42750.25, 164544.95)",15.899459573634683
CC_AMT_DRAWINGS_CURRENT_SUM,"[164544.95, 304152.75)",16.45562112342926
CC_AMT_DRAWINGS_CURRENT_SUM,"[304152.75, inf)",12.210581299207647
CC_AMT_DRAWINGS_CURRENT_SUM,Special,7.3875093272873205
CC_AMT_DRAWINGS_CURRENT_SUM,Missing,7.3875093272873205
CC_AMT_DRAWINGS_CURRENT_MEAN,"(-inf, 1027.19)",14.587599780269585
CC_AMT_DRAWINGS_CURRENT_MEAN,"[1027.19, 5456.94)",9.944969276835264
CC_AMT_DRAWINGS_CURRENT_MEAN,"[5456.94, 20491.89)",0.8919230727541123
CC_AMT_DRAWINGS_CURRENT_MEAN,"[20491.89, inf)",-1.100775258976178
CC_AMT_DRAWINGS_CURRENT_MEAN,Special,7.3875093272873205
CC_AMT_DRAWINGS_CURRENT_MEAN,Missing,7.3875093272873205
CC_AMT_PAYMENT_CURRENT_SUM,"(-inf, 1084.32)",13.056619544156195
CC_AMT_PAYMENT_CURRENT_SUM,"[1084.32, 144451.44)",-0.3371429971626263
CC_AMT_PAYMENT_CURRENT_SUM,"[144451.44, 337297.44)",4.80112986377119
CC_AMT_PAYMENT_CURRENT_SUM,"[337297.44, inf)",7.097341243020691
CC_AMT_PAYMENT_CURRENT_SUM,Special,7.3875093272873205
CC_AMT_PAYMENT_CURRENT_SUM,Missing,7.3875093272873205
CC_AMT_PAYMENT_CURRENT_MEAN,"(-inf, 5039.92)",7.4117633853218035
CC_AMT_PAYMENT_CURRENT_MEAN,"[5039.92, 18563.01)",7.935347836441785
CC_AMT_PAYMENT_CURRENT_MEAN,"[18563.01, inf)",7.871018437899835
CC_AMT_PAYMENT_CURRENT_MEAN,Special,7.3875093272873205
CC_AMT_PAYMENT_CURRENT_MEAN,Missing,7.3875093272873205
CC_CNT_DRAWINGS_CURRENT_SUM,"(-inf, 4.50)",1.0932583435077028
CC_CNT_DRAWINGS_CURRENT_SUM,"[4.50, 18.50)",10.0587835901618
CC_CNT_DRAWINGS_CURRENT_SUM,"[18.50, 42.50)",13.465743438519521
CC_CNT_DRAWINGS_CURRENT_SUM,"[42.50, inf)",15.005969298139668
CC_CNT_DRAWINGS_CURRENT_SUM,Special,7.3875093272873205
CC_CNT_DRAWINGS_CURRENT_SUM,Missing,7.3875093272873205
CC_CNT_DRAWINGS_CURRENT_MEAN,"(-inf, 0.11)",21.00174571621217
CC_CNT_DRAWINGS_CURRENT_MEAN,"[0.11, 0.59)",10.921700251510236
CC_CNT_DRAWINGS_CURRENT_MEAN,"[0.59, 2.28)",-6.1802984538801224
CC_CNT_DRAWINGS_CURRENT_MEAN,"[2.28, inf)",-14.874293735042802
CC_CNT_DRAWINGS_CURRENT_MEAN,Special,7.3875093272873205
CC_CNT_DRAWINGS_CURRENT_MEAN,Missing,7.3875093272873205
